Med_HHD_Inc_Thousands_ACS__,pct_Renter_Occp_HU_ACS__,pct_Vacant_Units_ACS__,pct_Not_HS_Grad_ACS__,pct_College_ACS__,pct_NH_Blk_alone_ACS__,Pct_No_Health_Ins_CALCULATED_ACS__,Med_HHD_Inc_Thousands_ACS___Neighbor_Avg,pct_Vacant_Units_ACS___Neighbor_Avg,pct_Renter_Occp_HU_ACS___Neighbor_Avg,GIDTR
0.96730673,-3.271197,-2.3397436,-1.1069431,-0.65190953,-1.8041135,-2.1035328,9.087803,-3.4894838,-1.5334371,53033031208
0.34514934,-1.8102409,1.0918628,0.39517424,2.0780127,-2.0058875,0.62865525,5.097825,-1.2546389,-3.280586,53033031301
2.886342,-0.6243635,-0.5953072,-1.5380732,3.3368907,-1.862225,0.61913496,-0.67652416,-0.5127382,-1.868636,53033031302
-0.7074869,-1.4704351,-1.2243781,-1.4169985,3.3229213,-1.3528221,1.1825321,3.8231091,-0.89386237,-1.5476508,53033031400
2.8166347,-2.0072637,-1.0388387,-1.5006223,1.9964042,-1.8238108,1.3124071,-9.4331875,-0.26543665,-0.51836467,53033031502
0.8822179,-2.719404,0.18092729,0.6095652,1.9458141,-2.4577434,1.1131033,-2.6913402,-3.4957697,-2.4587622,53033031601
-0.4243881,-2.893377,0.5473336,-0.34678963,0.7057272,-1.2947704,0.037615743,-5.68101,-2.8902378,-2.0184581,53033031604
-1.2577814,-2.2785814,-0.81887376,-0.6558477,1.7501849,-1.6611321,1.564736,-1.8388386,-2.9227138,-1.4871179,53033031605
0.4465196,-2.475131,-1.0668377,1.7653197,2.6516376,-0.6634349,-0.31947932,1.6476252,-5.365196,-3.2779124,53033031704
-1.0390408,-2.5805655,-0.5587766,1.7900978,1.0620172,0.58085716,0.98090625,-1.6894693,-5.322217,-3.0367,53033031705
-4.629016,-2.7247756,-3.0122788,-1.3510025,-0.7134589,8.925123,1.0233891,5.9718385,-5.7409105,-2.419574,53033031707
1.6869154,-1.4473232,-1.0725197,0.12506782,1.6314336,-0.42745936,0.13388124,-2.0803556,-3.2261312,-1.3717666,53033031708
-0.42266664,-2.6117253,0.4945691,-1.4257286,1.2163929,-2.066939,1.4057239,-2.0971956,-2.865842,-2.1165354,53033031709
0.6291435,-0.98446405,0.70250773,-1.0053371,1.720544,-0.37444824,0.3760842,-5.258999,-2.414933,-2.3727646,53033031710
-0.6293885,-2.5786295,-0.078999415,-0.70951957,2.2595053,0.8447543,1.7833133,-1.653532,-2.6762528,-1.4480895,53033031800
-1.1151898,-2.3480685,0.3449184,-1.5327408,0.8585068,-2.5558932,0.6710697,4.489604,-2.5602415,-2.460012,53033031904
0.5930651,-2.0195873,0.28375575,0.5668703,2.161146,-2.2913463,0.35665405,-1.3818436,-3.7999346,-2.3082986,53033031906
1.0752168,-2.0500262,-2.8069334,-1.2112302,1.7512823,3.1161757,-0.10490118,-1.5279927,-3.7858398,-4.121364,53033031908
0.9101956,-1.5590383,-0.3965398,-2.716298,0.9912557,3.276853,-0.82035047,-1.8793701,-2.2334526,-3.2382166,53033031909
0.8219249,-2.432973,0.3623215,-1.650422,-1.1912831,-0.20879436,1.7302433,-5.110631,-1.7235978,-1.9382876,53033031910
-1.8088958,-2.2154772,-0.4381664,-1.7724832,1.5720308,-1.3491154,0.29069018,3.4349706,-3.1584382,-1.6384226,53033031911
3.1660247,-2.8556883,0.48471928,1.8782513,2.0475953,-0.8491575,1.4936742,-9.591557,-4.824912,-2.3485663,53033031912
-4.2736006,-2.5134566,0.77120554,-0.93912226,0.9541929,-0.4280081,1.3257362,-2.1383655,-3.206854,-2.1021693,53033031913
0.5283659,-1.6262646,-0.86424214,-1.5161068,2.5914996,-0.74871427,2.0552382,-2.623286,-1.9829296,-2.5783012,53033032002
-1.3538256,-4.200069,-1.2627759,-2.2726588,0.1589186,-2.7976234,-0.26879624,-10.547055,-3.7109234,-2.3676844,53033032003
0.6752022,-2.6534657,-0.63878846,-1.3643597,1.794889,0.49445978,2.0631065,-1.8173527,-3.8319077,-2.7143734,53033032005
0.74249256,-2.4666195,-0.48036483,-1.4701997,1.5358535,-0.1727604,0.52813965,-1.0026169,-3.2042935,-2.668557,53033032006
-0.54267615,-2.8573937,-2.3118684,-1.4382105,1.686188,0.8875373,-0.9536962,-2.0337572,-3.222404,-2.992344,53033032007
-0.47071043,-3.5513394,0.40010673,-1.5439247,1.8115983,-1.7142955,0.5119852,-5.79002,-3.404896,-1.7664254,53033032008
-0.28532085,-3.1652915,0.26469338,-0.7512945,0.7237086,-1.2445823,0.45784935,-6.6114397,-2.4834416,-1.4057773,53033032010
-0.94384325,-3.1886754,-0.9445449,2.080743,0.8617562,-1.1143838,1.0439615,-6.445371,-3.732286,-1.919202,53033032011
-4.3287883,-3.4149222,-0.8434798,-1.7787875,-1.7285019,-2.668956,0.62889594,-10.255475,-3.2714436,-3.1481051,53033032102
0.49605483,-3.6371925,-0.78642946,-2.5631773,-2.1203446,-2.7392704,-0.10277426,-10.913367,-2.2660618,-3.9969752,53033032103
-0.08349342,-1.0782157,-0.6186124,-0.68852484,-0.012650015,0.9820696,0.39431292,-3.6676621,-1.7527463,-1.7380145,53033032104
-3.7035787,-2.4264843,-4.4391813,-1.9193585,-0.4579894,-1.9942788,-0.25376147,-11.978346,-3.4366813,-1.7206495,53033032207
-2.6532986,-1.8976254,0.38715807,-1.0638446,-0.052477624,0.79473156,-0.80448455,-10.723507,-2.6157773,-1.3282866,53033032211
-3.465515,-1.9514742,0.86432314,-1.3524084,0.36427405,-1.6188613,1.3864999,-10.81593,-2.2471902,-1.699881,53033032213
-2.842091,-1.7695205,0.27343202,-1.6190839,1.102067,0.16410662,0.8230059,-11.406085,-2.2407873,-1.594206,53033032215
-4.1460643,-3.3685024,-1.9378774,-1.4900062,-0.12034682,-0.9755216,1.0850161,-15.40295,-3.5787334,-1.23596,53033032216
-4.9184513,-4.0981503,-1.0031295,-1.2802677,-1.7929227,-1.9177644,-0.5499882,-11.991646,-2.4844508,-1.6186215,53033032217
-4.3503804,-3.2974567,0.26638386,-1.7833107,-2.0387702,-0.90572286,-1.5581592,-10.768549,-3.288416,-2.6044111,53033032218
-5.152447,-3.9190357,-1.0920457,-1.4605414,-0.84846705,-2.3784049,0.16082181,-9.119787,-2.696565,-2.9681525,53033032219
-1.0390452,-2.9774656,-0.42580166,-1.6594062,-0.26038396,0.78991514,0.6800966,-9.478026,-2.7803705,-1.7152307,53033032220
-2.6819792,-2.4129725,0.79336524,-1.1951535,-0.42985207,-0.83239836,0.82252604,-10.281108,-2.166212,-1.4443142,53033032221
-1.4096248,-2.0088668,-0.8753579,-2.0322387,-0.28636423,-0.9183849,-1.1391388,-13.347207,-3.3767002,-3.8523276,53033032222
-4.077999,-3.7772195,-0.89042467,-1.8383933,-0.27035597,-1.4588416,0.29153493,-11.881966,-3.8045805,-2.7437608,53033032223
-3.1313384,-1.6230937,-0.486208,-0.97476816,0.955656,-1.2489649,0.48798096,-11.689014,-2.5125406,-0.9360707,53033032224
-3.6471157,-3.9563189,-1.0788606,-1.7599988,0.31547397,-1.364952,-0.42373466,-13.661732,-3.0513692,-2.4757988,53033032225
-4.113776,-1.7567095,0.38327745,-0.07672231,0.1520021,-0.5436834,0.00939808,-12.191817,-2.4964306,-0.07698172,53033032307
-2.3053694,-1.5819846,-0.0002522124,-0.7013563,-1.1439428,-1.4150246,0.3330701,-9.456119,-3.238352,-0.28042117,53033032311
-0.9483908,-1.564646,-1.7752185,-1.7960577,-0.74559796,-2.5549474,0.31704125,-7.3019204,-2.8156161,-1.0936074,53033032313
-2.4690742,-2.6202648,0.52546823,-1.1457522,-0.2346379,-1.0984125,0.6257936,-10.712508,-2.8145008,-0.9014833,53033032315
-5.0149784,-4.07906,-0.71267104,-1.5999482,-0.057494234,-2.3401706,1.3536543,-11.920037,-3.241655,-2.8307507,53033032316
-4.4450912,-2.9624546,-0.2537938,-1.4588706,-0.807401,-1.0198609,-0.26426548,-15.061302,-3.5587904,-1.9485564,53033032317
-4.8479147,-4.266203,-1.3206794,-1.8825285,-0.9143228,-1.0128349,0.0044581923,-13.99431,-3.4289339,-1.615291,53033032318
1.055505,-0.49483463,-0.30939853,-1.3107142,-0.23431908,1.2381904,0.7920167,-10.774636,-1.6581438,-1.8496925,53033032319
-3.266271,-2.7958808,-0.5031279,0.86113197,-0.050276525,-1.3760955,0.97230166,-6.0072565,-2.3349,-1.2633152,53033032320
-3.9683087,-2.213634,-0.4075911,-1.2573336,-0.57742536,-1.2232933,0.4374043,-10.146058,-2.1056337,-0.58682716,53033032321
-3.9670293,-1.9016825,0.36159846,-1.3972416,0.85061187,-1.6666479,1.3441011,-11.481864,-1.4720612,-1.1250944,53033032322
-4.164933,-0.077761136,-0.33996227,-1.4606055,-0.7479779,0.25292978,0.17753045,-9.944582,-2.7353995,-1.9365896,53033032323
-2.935984,-0.8066183,-1.7719188,-1.6622509,-0.026960466,-0.7360409,-0.2226992,-5.5801945,-2.9069157,1.4009899,53033032324
-0.08035624,-2.5047204,-3.207972,0.17018737,-0.561286,-1.9752444,1.2789146,-11.209163,-1.0991431,-1.0687021,53033032325
-2.6395457,-2.1881597,-0.2670013,-0.5962361,0.12506898,-0.7543783,2.2930403,-12.5028305,-3.3926187,-0.96665704,53033032326
-0.48850527,-2.6641397,0.6141672,-1.1914899,0.021889215,-2.9259083,1.0610703,-10.709628,-1.9530283,-1.4793568,53033032327
-4.343235,-2.685688,1.0687014,-1.1741797,-0.33670658,-0.5608469,0.7783872,-10.444264,-2.1683066,-0.72403294,53033032328
-1.7294009,-0.33039922,-1.3640052,-1.3941646,-0.89577436,1.1724491,0.16658923,-9.847794,-1.9663886,0.22571468,53033032330
-0.78719765,2.8747222,-2.0042772,-1.5350047,-0.75718725,0.39148828,-0.07924241,-11.101942,-1.9206883,-0.32719964,53033032331
-3.3160188,-0.30718207,-0.18324748,0.37835503,0.34256274,-1.3191024,0.5701648,-10.7976465,-2.2157056,-2.6691892,53033032332
-3.2976947,-0.080345824,-2.6154306,-0.96776485,0.48790812,-1.0534682,1.8003415,-11.418345,-2.343345,-1.6529024,53033032333
-0.57211417,-1.1142229,0.03190652,-1.2963054,-0.23313299,-0.97473943,0.686395,-9.624506,-2.0189884,0.36747244,53033032401
0.4605304,-1.2441972,0.3334459,-1.5357276,1.0988703,-2.009611,0.95895505,-8.89715,-2.2244318,-1.1902541,53033032402
-3.409729,-1.5251807,0.14936191,-1.6349574,0.18603876,-2.1685812,1.0097518,-9.3343,-3.438602,-0.44787318,53033032500
0.22506952,-1.4081372,-3.2056422,-0.034721468,2.5975575,-1.9452809,0.44271916,-11.123122,-2.7705421,-0.68164676,53033032601
-3.8913937,-1.2562824,1.2524519,-1.1536715,0.3409797,-0.89117026,0.8392071,-11.300091,-1.6315043,-0.41056,53033032603
-2.8210127,-1.5130783,-0.61865115,-0.8529279,0.35088727,0.47520545,0.38786992,-10.888649,-2.0385697,-0.34253624,53033032604
-2.207237,-1.5155947,-2.2728012,-1.2451845,0.019803252,2.0002198,0.5086914,-11.602664,-2.2754962,-1.2977854,53033032605
0.4237602,-0.21714757,-4.0741124,-1.8825227,1.2586933,-1.2451959,2.4068096,-11.418059,-2.2648811,-2.3764405,53033032703
0.01535624,-1.1644473,0.66086954,-1.2065856,0.054554794,-0.4558237,1.0485934,-8.220454,-2.3550947,-0.66424984,53033032704
-0.15528816,-1.3334478,0.9101354,-1.0412701,-0.5955236,-0.13161355,0.94345236,-9.410124,-1.3206497,-0.5760384,53033032705
-0.40091538,-4.3492494,4.4380264,-2.443367,1.4140832,-4.2180705,0.02991302,-5.0867147,-3.7319777,-4.100226,53033032706
-1.4192429,-14.607539,4.5176373,-6.85232,2.4290998,-7.931165,-0.5722593,-7.6780214,21.06167,-6.64098,53033032800
